0.82	349.97
0.814	292.31
0.811	262.5
0.81	234.26
0.806	204.85
0.802	179.4
0.799	149.18
0.794	134.4
0.789	116.65
0.786	107
0.784	101.3
0.783	97.26
0.782	94.15
0.78	88.43
0.776	81.33
0.77	64.7
0.765	48.9
0.763	55.85
0.738	27.4
0.708	11.045
0.693	7.068
0.678	4.9617
0.677	4.8133
0.675	4.6248
0.672	4.2864
0.669	4.0302
0.667	3.8137
0.665	3.654
0.663	3.4821
0.661	3.3136
0.659	3.102
0.656	2.9493
0.63	2.7745
0.627	2.6615
0.622	2.4786
0.617	2.3452
0.611	2.172
0.605	2.0275
0.6	1.933
0.592	1.8025
0.582	1.6514
0.573	1.5575
0.561	1.4512
0.492	1.1505
0.395	1.0597
0.298	1.021
0.206	0.9875
0.106	0.9512
